Col_id,Col_time,Col_item,Col_power,Col_current,Col_voltage,Col_electricity
319,2025-12-05 08:32:42,MAC,6.9,68.0,101.4,900.0
320,2025-12-05 08:35:43,AIR,2.1,28.0,102.2,889.0
321,2025-12-05 08:35:43,ICE,44.3,548.0,103.8,1395.0
322,2025-12-05 08:35:43,WAT,0.0,0.0,101.6,1426.0
323,2025-12-05 08:35:43,MAC,6.9,68.0,101.4,900.0
324,2025-12-05 08:38:44,AIR,2.1,28.0,102.2,889.0
325,2025-12-05 08:38:44,ICE,44.3,548.0,103.8,1395.0
326,2025-12-05 08:38:44,WAT,0.0,0.0,101.6,1426.0
327,2025-12-05 08:38:44,MAC,6.9,68.0,101.4,900.0
328,2025-12-05 08:41:45,AIR,2.1,28.0,102.2,889.0
329,2025-12-05 08:41:45,ICE,44.3,548.0,103.8,1395.0
330,2025-12-05 08:41:45,WAT,0.0,0.0,101.6,1426.0
331,2025-12-05 08:41:45,MAC,6.9,68.0,101.4,900.0
332,2025-12-05 08:44:46,AIR,2.1,28.0,102.2,889.0
333,2025-12-05 08:44:46,ICE,44.3,548.0,103.8,1395.0
334,2025-12-05 08:44:46,WAT,0.0,0.0,101.6,1426.0
335,2025-12-05 08:44:46,MAC,6.9,68.0,101.4,900.0
336,2025-12-05 08:47:47,AIR,2.1,28.0,102.2,889.0
337,2025-12-05 08:47:47,ICE,44.3,548.0,103.8,1395.0
338,2025-12-05 08:47:47,WAT,0.0,0.0,101.6,1426.0
339,2025-12-05 08:47:47,MAC,6.9,68.0,101.4,900.0
340,2025-12-05 08:50:48,AIR,2.1,28.0,102.2,889.0
341,2025-12-05 08:50:48,ICE,44.3,548.0,103.8,1395.0
342,2025-12-05 08:50:48,WAT,0.0,0.0,101.6,1426.0
343,2025-12-05 08:50:48,MAC,6.9,68.0,101.4,900.0
344,2025-12-05 08:53:48,AIR,2.1,28.0,102.2,889.0
345,2025-12-05 08:53:48,ICE,44.3,548.0,103.8,1395.0
346,2025-12-05 08:53:48,WAT,0.0,0.0,101.6,1426.0
347,2025-12-05 08:53:48,MAC,6.9,68.0,101.4,900.0
348,2025-12-05 08:56:50,AIR,2.1,28.0,102.2,889.0
349,2025-12-05 08:56:50,ICE,44.3,548.0,103.8,1395.0
350,2025-12-05 08:56:50,WAT,0.0,0.0,101.6,1426.0
351,2025-12-05 08:56:50,MAC,6.9,68.0,101.4,900.0
352,2025-12-05 08:59:50,AIR,2.1,28.0,102.2,889.0
353,2025-12-05 08:59:50,ICE,44.3,548.0,103.8,1395.0
354,2025-12-05 08:59:50,WAT,0.0,0.0,101.6,1426.0
355,2025-12-05 08:59:50,MAC,6.9,68.0,101.4,900.0
356,2025-12-05 09:02:51,AIR,2.1,28.0,102.2,889.0
357,2025-12-05 09:02:51,ICE,34.2,450.0,101.4,1.0
358,2025-12-05 09:02:51,WAT,0.0,0.0,101.6,1426.0
359,2025-12-05 09:02:51,MAC,6.9,68.0,101.4,900.0
360,2025-12-05 09:05:52,AIR,2.1,28.0,102.2,889.0
361,2025-12-05 09:05:52,ICE,1.5,30.0,102.0,4.0
362,2025-12-05 09:05:52,WAT,0.0,0.0,101.6,1426.0
363,2025-12-05 09:05:52,MAC,6.9,68.0,101.4,900.0
364,2025-12-05 09:08:53,AIR,2.1,28.0,102.2,889.0
365,2025-12-05 09:08:53,ICE,1.5,30.0,102.0,4.0
366,2025-12-05 09:08:53,WAT,0.0,0.0,101.6,1426.0
367,2025-12-05 09:08:53,MAC,6.9,68.0,101.4,900.0
368,2025-12-05 09:11:54,AIR,2.1,28.0,102.2,889.0
369,2025-12-05 09:11:54,ICE,1.5,30.0,102.0,4.0
370,2025-12-05 09:11:54,WAT,0.0,0.0,101.6,1426.0
371,2025-12-05 09:11:54,MAC,6.9,68.0,101.4,900.0
372,2025-12-05 09:14:55,AIR,2.1,28.0,102.2,889.0
373,2025-12-05 09:14:55,ICE,1.5,30.0,102.0,4.0
374,2025-12-05 09:14:55,WAT,0.0,0.0,101.6,1426.0
375,2025-12-05 09:14:55,MAC,6.9,68.0,101.4,900.0
376,2025-12-05 09:17:56,AIR,2.1,28.0,102.2,889.0
377,2025-12-05 09:17:56,ICE,1.5,30.0,102.0,4.0
378,2025-12-05 09:17:56,WAT,0.0,0.0,101.6,1426.0
379,2025-12-05 09:17:56,MAC,6.9,68.0,101.4,900.0
380,2025-12-05 09:20:57,AIR,2.1,28.0,102.2,889.0
381,2025-12-05 09:20:57,ICE,54.5,699.0,102.2,20.0
382,2025-12-05 09:20:57,WAT,0.0,0.0,101.6,1426.0
383,2025-12-05 09:20:57,MAC,6.9,68.0,101.4,900.0
384,2025-12-05 09:23:58,AIR,2.1,28.0,102.2,889.0
385,2025-12-05 09:23:58,ICE,44.4,563.0,102.1,21.0
386,2025-12-05 09:23:58,WAT,0.0,0.0,101.6,1426.0
387,2025-12-05 09:23:58,MAC,6.9,68.0,101.4,900.0
388,2025-12-05 09:26:59,AIR,2.1,28.0,102.2,889.0
389,2025-12-05 09:26:59,ICE,44.4,563.0,102.1,21.0
390,2025-12-05 09:26:59,WAT,0.0,0.0,101.6,1426.0
391,2025-12-05 09:26:59,MAC,6.9,68.0,101.4,900.0
392,2025-12-05 09:30:00,AIR,2.1,28.0,102.2,889.0
393,2025-12-05 09:30:00,ICE,44.4,563.0,102.1,21.0
394,2025-12-05 09:30:00,WAT,0.0,0.0,101.6,1426.0
395,2025-12-05 09:30:00,MAC,6.9,68.0,101.4,900.0
396,2025-12-05 09:33:03,AIR,2.1,28.0,102.2,889.0
397,2025-12-05 09:33:03,ICE,44.4,563.0,102.1,21.0
398,2025-12-05 09:33:03,WAT,0.0,0.0,101.6,1426.0
399,2025-12-05 09:33:03,MAC,6.9,68.0,101.4,900.0
400,2025-12-05 09:36:04,AIR,2.1,28.0,102.2,889.0
401,2025-12-05 09:36:04,ICE,44.4,563.0,102.1,21.0
402,2025-12-05 09:36:04,WAT,0.0,0.0,101.6,1426.0
403,2025-12-05 09:36:04,MAC,6.9,68.0,101.4,900.0
404,2025-12-05 09:39:04,AIR,2.1,28.0,102.2,889.0
405,2025-12-05 09:39:04,ICE,44.4,563.0,102.1,21.0
406,2025-12-05 09:39:04,WAT,0.0,0.0,101.6,1426.0
407,2025-12-05 09:39:04,MAC,6.9,68.0,101.4,900.0
408,2025-12-05 09:42:06,AIR,2.1,28.0,102.2,889.0
409,2025-12-05 09:42:06,ICE,44.4,563.0,102.1,21.0
410,2025-12-05 09:42:06,WAT,0.0,0.0,101.6,1426.0
411,2025-12-05 09:42:06,MAC,6.9,68.0,101.4,900.0
412,2025-12-05 09:45:06,AIR,2.1,28.0,102.2,889.0
413,2025-12-05 09:45:06,ICE,44.4,563.0,102.1,21.0
414,2025-12-05 09:45:06,WAT,0.0,0.0,101.6,1426.0
415,2025-12-05 09:45:06,MAC,6.9,68.0,101.4,900.0
416,2025-12-05 09:48:08,AIR,2.1,28.0,102.2,889.0
417,2025-12-05 09:48:08,ICE,44.4,563.0,102.1,21.0
418,2025-12-05 09:48:08,WAT,0.0,0.0,101.6,1426.0
419,2025-12-05 09:48:08,MAC,6.9,68.0,101.4,900.0
420,2025-12-05 09:51:08,AIR,2.1,28.0,102.2,889.0
421,2025-12-05 09:51:08,ICE,44.4,563.0,102.1,21.0
422,2025-12-05 09:51:08,WAT,0.0,0.0,101.6,1426.0
423,2025-12-05 09:51:08,MAC,6.9,68.0,101.4,900.0
424,2025-12-05 09:54:09,AIR,2.1,28.0,102.2,889.0
425,2025-12-05 09:54:09,ICE,44.4,563.0,102.1,21.0
426,2025-12-05 09:54:09,WAT,0.0,0.0,101.6,1426.0
427,2025-12-05 09:54:09,MAC,6.9,68.0,101.4,900.0
428,2025-12-05 09:57:10,AIR,2.1,28.0,102.2,889.0
429,2025-12-05 09:57:10,ICE,44.4,563.0,102.1,21.0
430,2025-12-05 09:57:10,WAT,0.0,0.0,101.6,1426.0
431,2025-12-05 09:57:10,MAC,6.9,68.0,101.4,900.0
432,2025-12-05 10:00:11,AIR,2.1,28.0,102.2,889.0
433,2025-12-05 10:00:11,ICE,44.4,563.0,102.1,21.0
434,2025-12-05 10:00:11,WAT,0.0,0.0,101.6,1426.0
435,2025-12-05 10:00:11,MAC,6.9,68.0,101.4,900.0
436,2025-12-05 10:03:12,AIR,2.1,28.0,102.2,889.0
437,2025-12-05 10:03:12,ICE,44.4,563.0,102.1,21.0
438,2025-12-05 10:03:12,WAT,0.0,0.0,101.6,1426.0
439,2025-12-05 10:03:12,MAC,6.9,68.0,101.4,900.0
440,2025-12-05 10:06:13,AIR,2.1,28.0,102.2,889.0
441,2025-12-05 10:06:13,ICE,44.4,563.0,102.1,21.0
442,2025-12-05 10:06:13,WAT,0.0,0.0,101.6,1426.0
443,2025-12-05 10:06:13,MAC,6.9,68.0,101.4,900.0
444,2025-12-05 10:09:14,AIR,2.1,28.0,102.2,889.0
445,2025-12-05 10:09:14,ICE,44.4,563.0,102.1,21.0
446,2025-12-05 10:09:14,WAT,0.0,0.0,101.6,1426.0
447,2025-12-05 10:09:14,MAC,6.9,68.0,101.4,900.0
448,2025-12-05 10:12:15,AIR,2.1,28.0,102.2,889.0
449,2025-12-05 10:12:15,ICE,44.4,563.0,102.1,21.0
450,2025-12-05 10:12:15,WAT,0.0,0.0,101.6,1426.0
451,2025-12-05 10:12:15,MAC,6.9,68.0,101.4,900.0
452,2025-12-05 10:15:16,AIR,2.1,28.0,102.2,889.0
453,2025-12-05 10:15:16,ICE,44.4,563.0,102.1,21.0
454,2025-12-05 10:15:16,WAT,0.0,0.0,101.6,1426.0
455,2025-12-05 10:15:16,MAC,6.9,68.0,101.4,900.0
456,2025-12-05 10:18:17,AIR,2.1,28.0,102.2,889.0
457,2025-12-05 10:18:17,ICE,3.0,29.0,102.5,75.0
458,2025-12-05 10:18:17,WAT,0.0,0.0,101.6,1426.0
459,2025-12-05 10:18:17,MAC,6.9,68.0,101.4,900.0
460,2025-12-05 10:21:18,AIR,2.1,28.0,102.2,889.0
461,2025-12-05 10:21:18,ICE,3.0,29.0,102.5,75.0
462,2025-12-05 10:21:18,WAT,0.0,0.0,101.6,1426.0
463,2025-12-05 10:21:18,MAC,6.9,68.0,101.4,900.0
464,2025-12-05 10:24:19,AIR,2.1,28.0,102.2,889.0
465,2025-12-05 10:24:19,ICE,3.0,29.0,102.5,75.0
466,2025-12-05 10:24:19,WAT,0.0,0.0,101.6,1426.0
467,2025-12-05 10:24:19,MAC,6.9,68.0,101.4,900.0
468,2025-12-05 10:27:20,AIR,2.1,28.0,102.2,889.0
469,2025-12-05 10:27:20,ICE,3.0,29.0,102.5,75.0
470,2025-12-05 10:27:20,WAT,0.0,0.0,101.6,1426.0
471,2025-12-05 10:27:20,MAC,6.9,68.0,101.4,900.0
472,2025-12-05 10:30:21,AIR,2.1,28.0,102.2,889.0
473,2025-12-05 10:30:21,ICE,3.0,29.0,102.5,75.0
474,2025-12-05 10:30:21,WAT,0.0,0.0,101.6,1426.0
475,2025-12-05 10:30:21,MAC,6.9,68.0,101.4,900.0
476,2025-12-05 10:33:22,AIR,2.1,28.0,102.2,889.0
477,2025-12-05 10:33:22,ICE,54.4,690.0,102.9,92.0
478,2025-12-05 10:33:22,WAT,0.0,0.0,101.6,1426.0
479,2025-12-05 10:33:22,MAC,6.9,68.0,101.4,900.0
480,2025-12-05 10:36:23,AIR,2.1,28.0,102.2,889.0
481,2025-12-05 10:36:23,ICE,42.2,542.0,102.7,93.0
482,2025-12-05 10:36:23,WAT,0.0,0.0,101.6,1426.0
483,2025-12-05 10:36:23,MAC,6.9,68.0,101.4,900.0
484,2025-12-05 10:39:24,AIR,2.1,28.0,102.2,889.0
485,2025-12-05 10:39:24,ICE,42.2,542.0,102.7,93.0
486,2025-12-05 10:39:24,WAT,0.0,0.0,101.6,1426.0
487,2025-12-05 10:39:24,MAC,6.9,68.0,101.4,900.0
488,2025-12-05 10:42:25,AIR,2.1,28.0,102.2,889.0
489,2025-12-05 10:42:25,ICE,42.2,542.0,102.7,93.0
490,2025-12-05 10:42:25,WAT,0.0,0.0,101.6,1426.0
491,2025-12-05 10:42:25,MAC,6.9,68.0,101.4,900.0
492,2025-12-05 10:45:26,AIR,2.1,28.0,102.2,889.0
493,2025-12-05 10:45:26,ICE,42.2,542.0,102.7,93.0
494,2025-12-05 10:45:26,WAT,0.0,0.0,101.6,1426.0
495,2025-12-05 10:45:26,MAC,6.9,68.0,101.4,900.0
496,2025-12-05 10:48:25,AIR,2.1,28.0,102.2,889.0
497,2025-12-05 10:48:25,ICE,42.2,542.0,102.7,93.0
498,2025-12-05 10:48:25,WAT,0.0,0.0,101.6,1426.0
499,2025-12-05 10:48:25,MAC,6.9,68.0,101.4,900.0
500,2025-12-05 10:51:26,AIR,2.1,28.0,102.2,889.0
501,2025-12-05 10:51:26,ICE,42.2,542.0,102.7,93.0
502,2025-12-05 10:51:26,WAT,0.0,0.0,101.6,1426.0
503,2025-12-05 10:51:26,MAC,6.9,68.0,101.4,900.0
504,2025-12-05 10:54:27,AIR,2.1,28.0,102.2,889.0
505,2025-12-05 10:54:27,ICE,42.2,542.0,102.7,93.0
506,2025-12-05 10:54:27,WAT,0.0,0.0,101.6,1426.0
507,2025-12-05 10:54:27,MAC,6.9,68.0,101.4,900.0
508,2025-12-05 10:57:27,AIR,2.1,28.0,102.2,889.0
509,2025-12-05 10:57:27,ICE,42.2,542.0,102.7,93.0
510,2025-12-05 10:57:27,WAT,0.0,0.0,101.6,1426.0
511,2025-12-05 10:57:27,MAC,6.9,68.0,101.4,900.0
512,2025-12-05 11:00:28,AIR,2.1,28.0,102.2,889.0
513,2025-12-05 11:00:28,ICE,42.2,542.0,102.7,93.0
514,2025-12-05 11:00:28,WAT,0.0,0.0,101.6,1426.0
515,2025-12-05 11:00:28,MAC,6.9,68.0,101.4,900.0
516,2025-12-05 11:03:29,AIR,2.1,28.0,102.2,889.0
517,2025-12-05 11:03:29,ICE,42.2,542.0,102.7,93.0
518,2025-12-05 11:03:29,WAT,0.0,0.0,101.6,1426.0
519,2025-12-05 11:03:29,MAC,6.9,68.0,101.4,900.0
520,2025-12-05 11:06:30,AIR,2.1,28.0,102.2,889.0
521,2025-12-05 11:06:30,ICE,42.2,542.0,102.7,93.0
522,2025-12-05 11:06:30,WAT,0.0,0.0,101.6,1426.0
523,2025-12-05 11:06:30,MAC,6.9,68.0,101.4,900.0
524,2025-12-05 11:09:31,AIR,2.1,28.0,102.2,889.0
525,2025-12-05 11:09:31,ICE,42.2,542.0,102.7,93.0
526,2025-12-05 11:09:31,WAT,0.0,0.0,101.6,1426.0
527,2025-12-05 11:09:31,MAC,6.9,68.0,101.4,900.0
528,2025-12-05 11:12:34,AIR,2.1,28.0,102.2,889.0
529,2025-12-05 11:12:34,ICE,42.2,542.0,102.7,93.0
530,2025-12-05 11:12:34,WAT,0.0,0.0,101.6,1426.0
531,2025-12-05 11:12:34,MAC,6.9,68.0,101.4,900.0
532,2025-12-05 11:15:35,AIR,2.1,28.0,102.2,889.0
533,2025-12-05 11:15:35,ICE,42.2,542.0,102.7,93.0
534,2025-12-05 11:15:35,WAT,0.0,0.0,101.6,1426.0
535,2025-12-05 11:15:35,MAC,6.9,68.0,101.4,900.0
536,2025-12-05 11:18:36,AIR,2.1,28.0,102.2,889.0
537,2025-12-05 11:18:36,ICE,42.2,542.0,102.7,93.0
538,2025-12-05 11:18:36,WAT,0.0,0.0,101.6,1426.0
539,2025-12-05 11:18:36,MAC,6.9,68.0,101.4,900.0
540,2025-12-05 11:21:37,AIR,2.1,28.0,102.2,889.0
541,2025-12-05 11:21:37,ICE,42.2,542.0,102.7,93.0
542,2025-12-05 11:21:37,WAT,0.0,0.0,101.6,1426.0
543,2025-12-05 11:21:37,MAC,6.9,68.0,101.4,900.0
544,2025-12-05 11:24:38,AIR,2.1,28.0,102.2,889.0
545,2025-12-05 11:24:38,ICE,42.2,542.0,102.7,93.0
546,2025-12-05 11:24:38,WAT,0.0,0.0,101.6,1426.0
547,2025-12-05 11:24:38,MAC,5.7,56.0,102.9,142.0
548,2025-12-05 11:27:39,AIR,2.1,28.0,102.2,889.0
549,2025-12-05 11:27:39,ICE,42.2,542.0,102.7,93.0
550,2025-12-05 11:27:39,WAT,0.0,0.0,101.6,1426.0
551,2025-12-05 11:27:39,MAC,5.7,56.0,102.9,142.0
552,2025-12-05 11:30:40,AIR,2.1,28.0,102.2,889.0
553,2025-12-05 11:30:40,ICE,42.2,542.0,102.7,93.0
554,2025-12-05 11:30:40,WAT,0.0,0.0,101.6,1426.0
555,2025-12-05 11:30:40,MAC,5.7,56.0,102.9,142.0
556,2025-12-05 11:33:41,AIR,2.1,28.0,102.2,889.0
557,2025-12-05 11:33:41,ICE,3.0,29.0,103.1,151.0
558,2025-12-05 11:33:41,WAT,0.0,0.0,101.6,1426.0
559,2025-12-05 11:33:41,MAC,5.7,56.0,102.9,142.0
560,2025-12-05 11:36:41,AIR,2.1,28.0,102.2,889.0
561,2025-12-05 11:36:41,ICE,3.0,29.0,103.1,151.0
562,2025-12-05 11:36:41,WAT,0.0,0.0,101.6,1426.0
563,2025-12-05 11:36:41,MAC,5.7,56.0,102.9,142.0
564,2025-12-05 11:39:42,AIR,2.1,28.0,102.2,889.0
565,2025-12-05 11:39:42,ICE,3.0,29.0,103.1,151.0
566,2025-12-05 11:39:42,WAT,0.0,0.0,101.6,1426.0
567,2025-12-05 11:39:42,MAC,5.7,56.0,102.9,142.0
568,2025-12-05 11:42:43,AIR,2.1,28.0,102.2,889.0
569,2025-12-05 11:42:43,ICE,3.0,29.0,103.1,151.0
570,2025-12-05 11:42:43,WAT,0.0,0.0,101.6,1426.0
571,2025-12-05 11:42:43,MAC,5.7,56.0,102.9,142.0
572,2025-12-05 11:45:44,AIR,2.1,28.0,102.2,889.0
573,2025-12-05 11:45:44,ICE,3.0,29.0,103.1,151.0
574,2025-12-05 11:45:44,WAT,0.0,0.0,101.6,1426.0
575,2025-12-05 11:45:44,MAC,5.7,56.0,102.9,142.0
576,2025-12-05 11:48:45,AIR,2.1,28.0,102.2,889.0
577,2025-12-05 11:48:45,ICE,43.4,552.0,103.2,168.0
578,2025-12-05 11:48:45,WAT,0.0,0.0,101.6,1426.0
579,2025-12-05 11:48:45,MAC,5.7,56.0,102.9,142.0
580,2025-12-05 11:51:46,AIR,2.1,28.0,102.2,889.0
581,2025-12-05 11:51:46,ICE,43.4,552.0,103.2,168.0
582,2025-12-05 11:51:46,WAT,0.0,0.0,101.6,1426.0
583,2025-12-05 11:51:46,MAC,5.7,56.0,102.9,142.0
584,2025-12-05 11:54:47,AIR,2.1,28.0,102.2,889.0
585,2025-12-05 11:54:47,ICE,43.4,552.0,103.2,168.0
586,2025-12-05 11:54:47,WAT,0.0,0.0,101.6,1426.0
587,2025-12-05 11:54:47,MAC,5.7,56.0,102.9,142.0
588,2025-12-05 11:57:48,AIR,2.1,28.0,102.2,889.0
589,2025-12-05 11:57:48,ICE,43.4,552.0,103.2,168.0
590,2025-12-05 11:57:48,WAT,0.0,0.0,101.6,1426.0
591,2025-12-05 11:57:48,MAC,5.7,56.0,102.9,142.0
592,2025-12-05 12:00:49,AIR,2.1,28.0,102.2,889.0
593,2025-12-05 12:00:49,ICE,43.4,552.0,103.2,168.0
594,2025-12-05 12:00:49,WAT,0.0,0.0,101.6,1426.0
595,2025-12-05 12:00:49,MAC,5.7,56.0,102.9,142.0
596,2025-12-05 12:03:50,AIR,2.1,28.0,102.2,889.0
597,2025-12-05 12:03:50,ICE,43.4,552.0,103.2,168.0
598,2025-12-05 12:03:50,WAT,0.0,0.0,101.6,1426.0
599,2025-12-05 12:03:50,MAC,5.7,56.0,102.9,142.0
600,2025-12-05 12:06:51,AIR,2.1,28.0,102.2,889.0
601,2025-12-05 12:06:51,ICE,43.4,552.0,103.2,168.0
602,2025-12-05 12:06:51,WAT,0.0,0.0,101.6,1426.0
603,2025-12-05 12:06:51,MAC,5.7,56.0,102.9,142.0
604,2025-12-05 12:09:51,AIR,2.1,28.0,102.2,889.0
605,2025-12-05 12:09:51,ICE,43.4,552.0,103.2,168.0
606,2025-12-05 12:09:51,WAT,0.0,0.0,101.6,1426.0
607,2025-12-05 12:09:51,MAC,5.7,56.0,102.9,142.0
608,2025-12-05 12:12:52,AIR,2.1,28.0,102.2,889.0
609,2025-12-05 12:12:52,ICE,43.4,552.0,103.2,168.0
610,2025-12-05 12:12:52,WAT,0.0,0.0,101.6,1426.0
611,2025-12-05 12:12:52,MAC,5.7,56.0,102.9,142.0
612,2025-12-05 12:15:53,AIR,2.1,28.0,102.2,889.0
613,2025-12-05 12:15:53,ICE,43.4,552.0,103.2,168.0
614,2025-12-05 12:15:53,WAT,0.0,0.0,101.6,1426.0
615,2025-12-05 12:15:53,MAC,5.7,56.0,102.9,142.0
616,2025-12-05 12:18:54,AIR,2.1,28.0,102.2,889.0
617,2025-12-05 12:18:54,ICE,43.4,552.0,103.2,168.0
618,2025-12-05 12:18:54,WAT,0.0,0.0,101.6,1426.0
619,2025-12-05 12:18:54,MAC,5.7,56.0,102.9,142.0
620,2025-12-05 12:21:55,AIR,2.1,28.0,102.2,889.0
621,2025-12-05 12:21:55,ICE,43.4,552.0,103.2,168.0
622,2025-12-05 12:21:55,WAT,0.0,0.0,101.6,1426.0
623,2025-12-05 12:21:55,MAC,5.7,56.0,102.9,142.0
624,2025-12-05 12:24:56,AIR,2.1,28.0,102.2,889.0
625,2025-12-05 12:24:56,ICE,43.4,552.0,103.2,168.0
626,2025-12-05 12:24:56,WAT,0.0,0.0,101.6,1426.0
627,2025-12-05 12:24:56,MAC,5.7,56.0,102.9,142.0
628,2025-12-05 12:27:57,AIR,2.1,28.0,102.2,889.0
629,2025-12-05 12:27:57,ICE,43.4,552.0,103.2,168.0
630,2025-12-05 12:27:57,WAT,0.0,0.0,101.6,1426.0
631,2025-12-05 12:27:57,MAC,5.7,56.0,102.9,142.0
632,2025-12-05 12:30:58,AIR,2.1,28.0,102.2,889.0
633,2025-12-05 12:30:58,ICE,43.4,552.0,103.2,168.0
634,2025-12-05 12:30:58,WAT,0.0,0.0,101.6,1426.0
635,2025-12-05 12:30:58,MAC,5.7,56.0,102.9,142.0
636,2025-12-05 12:33:59,AIR,2.1,28.0,102.2,889.0
637,2025-12-05 12:33:59,ICE,43.4,552.0,103.2,168.0
638,2025-12-05 12:33:59,WAT,0.0,0.0,101.6,1426.0
